0.34 	 0.984742	-0.0893697		0.984743	-0.0893688		0.984743	-0.0893688		
0.35 	 0.983836	-0.0919517		0.983836	-0.0919508		0.983836	-0.0919508		
0.36 	 0.982903	-0.0945298		0.982904	-0.0945288		0.982904	-0.0945288		
0.37 	 0.981945	-0.0971038		0.981945	-0.0971028		0.981945	-0.0971028		
0.38 	 0.980961	-0.0996735		0.980962	-0.0996725		0.980962	-0.0996725		
0.39 	 0.979952	-0.102239		0.979952	-0.102238		0.979952	-0.102238		
0.4 	 0.978916	-0.1048		0.978917	-0.104799		0.978917	-0.104799		
0.41 	 0.977856	-0.107357		0.977856	-0.107355		0.977856	-0.107355		
0.42 	 0.976769	-0.109908		0.97677	-0.109907		0.97677	-0.109907		
0.43 	 0.975658	-0.112456		0.975658	-0.112454		0.975658	-0.112454		
0.44 	 0.97452	-0.114998		0.974521	-0.114997		0.974521	-0.114997		
0.45 	 0.973358	-0.117535		0.973358	-0.117534		0.973358	-0.117534		
0.46 	 0.97217	-0.120068		0.97217	-0.120067		0.97217	-0.120067		
0.47 	 0.970956	-0.122595		0.970957	-0.122594		0.970957	-0.122594		
0.48 	 0.969718	-0.125117		0.969718	-0.125116		0.969718	-0.125116		
0.49 	 0.968454	-0.127634		0.968454	-0.127632		0.968454	-0.127632		
0.5 	 0.967165	-0.130145		0.967166	-0.130144		0.967166	-0.130144		
0.51 	 0.965851	-0.132651		0.965852	-0.132649		0.965852	-0.132649		
0.52 	 0.964512	-0.135151		0.964513	-0.135149		0.964513	-0.135149		
0.53 	 0.963148	-0.137645		0.963149	-0.137644		0.963149	-0.137644		
0.54 	 0.961759	-0.140134		0.96176	-0.140132		0.96176	-0.140132		
0.55 	 0.960345	-0.142616		0.960346	-0.142615		0.960346	-0.142615		
0.56 	 0.958907	-0.145093		0.958907	-0.145092		0.958907	-0.145092		
0.57 	 0.957443	-0.147564		0.957444	-0.147562		0.957444	-0.147562		
0.58 	 0.955955	-0.150028		0.955956	-0.150026		0.955956	-0.150026		
0.59 	 0.954443	-0.152486		0.954444	-0.152484		0.954444	-0.152484		
0.6 	 0.952906	-0.154938		0.952907	-0.154936		0.952907	-0.154936		
0.61 	 0.951344	-0.157383		0.951345	-0.157381		0.951345	-0.157381		
0.62 	 0.949758	-0.159822		0.949759	-0.15982		0.949759	-0.15982		
0.63 	 0.948148	-0.162254		0.948149	-0.162252		0.948149	-0.162252		
0.64 	 0.946513	-0.164679		0.946514	-0.164677		0.946514	-0.164677		
0.65 	 0.944854	-0.167097		0.944855	-0.167096		0.944855	-0.167096		
0.66 	 0.943171	-0.169509		0.943172	-0.169507		0.943172	-0.169507		
0.67 	 0.941464	-0.171914		0.941465	-0.171912		0.941465	-0.171912		
0.68 	 0.939733	-0.174311		0.939734	-0.174309		0.939734	-0.174309		
0.69 	 0.937978	-0.176701		0.937979	-0.1767		0.937979	-0.1767		
0.7 	 0.936199	-0.179085		0.9362	-0.179083		0.9362	-0.179083		
0.71 	 0.934396	-0.18146		0.934397	-0.181458		0.934397	-0.181458		
0.72 	 0.93257	-0.183829		0.932571	-0.183827		0.932571	-0.183827		
0.73 	 0.930719	-0.18619		0.930721	-0.186188		0.930721	-0.186188		
0.74 	 0.928846	-0.188543		0.928847	-0.188541		0.928847	-0.188541		
0.75 	 0.926949	-0.190889		0.92695	-0.190887		0.92695	-0.190887		
0.76 	 0.925028	-0.193227		0.925029	-0.193225		0.925029	-0.193225		
0.77 	 0.923084	-0.195557		0.923085	-0.195555		0.923085	-0.195555		
0.78 	 0.921117	-0.197879		0.921118	-0.197877		0.921118	-0.197877		
0.79 	 0.919126	-0.200194		0.919128	-0.200192		0.919128	-0.200192		
0.8 	 0.917113	-0.2025		0.917114	-0.202498		0.917114	-0.202498		
0.81 	 0.915076	-0.204798		0.915078	-0.204796		0.915078	-0.204796		
0.82 	 0.913017	-0.207088		0.913018	-0.207086		0.913018	-0.207086		
0.83 	 0.910935	-0.20937		0.910936	-0.209368		0.910936	-0.209368		
0.84 	 0.90883	-0.211644		0.908831	-0.211642		0.908831	-0.211642		
0.85 	 0.906702	-0.213909		0.906703	-0.213907		0.906703	-0.213907		
0.86 	 0.904551	-0.216166		0.904553	-0.216164		0.904553	-0.216164		
0.87 	 0.902378	-0.218414		0.90238	-0.218412		0.90238	-0.218412		
0.88 	 0.900183	-0.220654		0.900185	-0.220652		0.900185	-0.220652		
0.89 	 0.897965	-0.222885		0.897967	-0.222883		0.897967	-0.222883		
0.9 	 0.895725	-0.225108		0.895727	-0.225105		0.895727	-0.225105		
0.91 	 0.893463	-0.227321		0.893465	-0.227319		0.893465	-0.227319		
0.92 	 0.891179	-0.229526		0.891181	-0.229524		0.891181	-0.229524		
0.93 	 0.888873	-0.231722		0.888875	-0.23172		0.888875	-0.23172		
0.94 	 0.886545	-0.233909		0.886546	-0.233907		0.886546	-0.233907		
0.95 	 0.884195	-0.236087		0.884196	-0.236085		0.884196	-0.236085		
0.96 	 0.881823	-0.238256		0.881825	-0.238253		0.881825	-0.238253		
0.97 	 0.879429	-0.240415		0.879431	-0.240413		0.879431	-0.240413		
0.98 	 0.877015	-0.242566		0.877017	-0.242564		0.877017	-0.242564		
0.99 	 0.874578	-0.244707		0.87458	-0.244705		0.87458	-0.244705		
1 	 0.87212	-0.246839		0.872122	-0.246837		0.872123	-0.246837		
1.01 	 0.869641	-0.248962		0.869644	-0.24896		0.869644	-0.24896		
1.02 	 0.867141	-0.251075		0.867143	-0.251073		0.867143	-0.251073		
1.03 	 0.86462	-0.253179		0.864622	-0.253177		0.864622	-0.253177		
1.04 	 0.862078	-0.255274		0.86208	-0.255271		0.86208	-0.255271		
1.05 	 0.859514	-0.257358		0.859517	-0.257356		0.859517	-0.257356		
1.06 	 0.85693	-0.259434		0.856933	-0.259431		0.856933	-0.259431		
1.07 	 0.854326	-0.261499		0.854328	-0.261497		0.854328	-0.261497		
1.08 	 0.8517	-0.263555		0.851703	-0.263552		0.851703	-0.263552		
1.09 	 0.849055	-0.265601		0.849057	-0.265598		0.849057	-0.265598		
1.1 	 0.846388	-0.267637		0.846391	-0.267635		0.846391	-0.267635		
1.11 	 0.843702	-0.269664		0.843704	-0.269661		0.843704	-0.269661		
1.12 	 0.840995	-0.27168		0.840998	-0.271677		0.840998	-0.271677		
1.13 	 0.838268	-0.273687		0.838271	-0.273684		0.838271	-0.273684		
1.14 	 0.835521	-0.275683		0.835524	-0.275681		0.835524	-0.275681		
1.15 	 0.832755	-0.27767		0.832757	-0.277667		0.832757	-0.277667		
1.16 	 0.829968	-0.279646		0.829971	-0.279644		0.829971	-0.279644		
1.17 	 0.827162	-0.281613		0.827164	-0.28161		0.827164	-0.28161		
1.18 	 0.824336	-0.283569		0.824339	-0.283566		0.824339	-0.283566		
1.19 	 0.82149	-0.285515		0.821493	-0.285512		0.821493	-0.285512		
1.2 	 0.818625	-0.287451		0.818628	-0.287448		0.818628	-0.287448		
1.21 	 0.815741	-0.289377		0.815744	-0.289374		0.815744	-0.289374		
1.22 	 0.812838	-0.291292		0.812841	-0.291289		0.812841	-0.291289		
1.23 	 0.809915	-0.293197		0.809919	-0.293194		0.809919	-0.293194		
1.24 	 0.806974	-0.295092		0.806977	-0.295089		0.806977	-0.295089		
1.25 	 0.804014	-0.296976		0.804017	-0.296973		0.804017	-0.296973		
1.26 	 0.801034	-0.29885		0.801038	-0.298847		0.801038	-0.298847		
1.27 	 0.798037	-0.300713		0.79804	-0.30071		0.79804	-0.30071		
1.28 	 0.79502	-0.302566		0.795023	-0.302563		0.795023	-0.302563		
1.29 	 0.791985	-0.304408		0.791989	-0.304406		0.791989	-0.304406		
1.3 	 0.788932	-0.30624		0.788935	-0.306237		0.788935	-0.306237		
1.31 	 0.78586	-0.308061		0.785864	-0.308059		0.785864	-0.308059		
1.32 	 0.782771	-0.309872		0.782774	-0.309869		0.782774	-0.309869		
1.33 	 0.779663	-0.311672		0.779667	-0.311669		0.779667	-0.311669		
1.34 	 0.776537	-0.313461		0.776541	-0.313458		0.776541	-0.313458		
1.35 	 0.773394	-0.31524		0.773397	-0.315237		0.773397	-0.315237		
1.36 	 0.770233	-0.317008		0.770236	-0.317005		0.770236	-0.317005		
1.37 	 0.767054	-0.318765		0.767057	-0.318762		0.767057	-0.318762		
1.38 	 0.763857	-0.320511		0.763861	-0.320508		0.763861	-0.320508		
1.39 	 0.760643	-0.322247		0.760647	-0.322244		0.760647	-0.322244		
1.4 	 0.757412	-0.323972		0.757416	-0.323969		0.757416	-0.323969		
1.41 	 0.754164	-0.325686		0.754168	-0.325683		0.754168	-0.325683		
1.42 	 0.750899	-0.327389		0.750903	-0.327386		0.750903	-0.327386		
1.43 	 0.747616	-0.329081		0.74762	-0.329078		0.74762	-0.329078		
1.44 	 0.744317	-0.330762		0.744321	-0.330759		0.744321	-0.330759		
1.45 	 0.741001	-0.332433		0.741005	-0.33243		0.741005	-0.33243		
1.46 	 0.737668	-0.334092		0.737672	-0.334089		0.737672	-0.334089		
1.47 	 0.734319	-0.335741		0.734323	-0.335738		0.734323	-0.335738		
1.48 	 0.730954	-0.337378		0.730958	-0.337375		0.730958	-0.337375		
1.49 	 0.727572	-0.339005		0.727576	-0.339002		0.727576	-0.339002		
1.5 	 0.724173	-0.340621		0.724178	-0.340618		0.724178	-0.340618		
1.51 	 0.720759	-0.342225		0.720764	-0.342222		0.720764	-0.342222		
1.52 	 0.717329	-0.343819		0.717333	-0.343816		0.717333	-0.343816		
1.53 	 0.713883	-0.345401		0.713887	-0.345398		0.713887	-0.345398		
1.54 	 0.710421	-0.346973		0.710425	-0.34697		0.710425	-0.34697		
1.55 	 0.706943	-0.348533		0.706948	-0.34853		0.706948	-0.34853		
1.56 	 0.70345	-0.350082		0.703455	-0.350079		0.703455	-0.350079		
1.57 	 0.699942	-0.351621		0.699946	-0.351618		0.699946	-0.351618		
1.58 	 0.696418	-0.353148		0.696423	-0.353145		0.696423	-0.353145		
1.59 	 0.692879	-0.354664		0.692884	-0.354661		0.692884	-0.354661		
1.6 	 0.689325	-0.356169		0.689329	-0.356166		0.689329	-0.356166		
1.61 	 0.685755	-0.357663		0.68576	-0.357659		0.68576	-0.357659		
1.62 	 0.682171	-0.359145		0.682176	-0.359142		0.682176	-0.359142		
1.63 	 0.678572	-0.360617		0.678577	-0.360613		0.678577	-0.360613		
1.64 	 0.674959	-0.362077		0.674964	-0.362074		0.674964	-0.362074		
1.65 	 0.671331	-0.363526		0.671336	-0.363523		0.671336	-0.363523		
1.66 	 0.667688	-0.364964		0.667694	-0.364961		0.667694	-0.364961		
1.67 	 0.664032	-0.366391		0.664037	-0.366388		0.664037	-0.366388		
1.68 	 0.660361	-0.367807		0.660366	-0.367803		0.660366	-0.367803		
1.69 	 0.656675	-0.369211		0.656681	-0.369208		0.656681	-0.369208		
1.7 	 0.652976	-0.370604		0.652982	-0.370601		0.652982	-0.370601		
1.71 	 0.649263	-0.371987		0.649269	-0.371983		0.649269	-0.371983		
1.72 	 0.645537	-0.373358		0.645542	-0.373354		0.645542	-0.373354		
1.73 	 0.641796	-0.374717		0.641802	-0.374714		0.641802	-0.374714		
1.74 	 0.638042	-0.376066		0.638048	-0.376063		0.638048	-0.376063		
1.75 	 0.634275	-0.377403		0.634281	-0.3774		0.634281	-0.3774		
1.76 	 0.630494	-0.378729		0.6305	-0.378726		0.6305	-0.378726		
1.77 	 0.6267	-0.380044		0.626706	-0.380041		0.626706	-0.380041		
1.78 	 0.622893	-0.381348		0.622899	-0.381345		0.622899	-0.381345		
1.79 	 0.619073	-0.382641		0.619079	-0.382638		0.619079	-0.382638		
1.8 	 0.615241	-0.383922		0.615246	-0.383919		0.615246	-0.383919		
1.81 	 0.611395	-0.385192		0.611401	-0.385189		0.611401	-0.385189		
1.82 	 0.607537	-0.386452		0.607543	-0.386448		0.607543	-0.386448		
1.83 	 0.603666	-0.387699		0.603672	-0.387696		0.603672	-0.387696		
1.84 	 0.599783	-0.388936		0.599789	-0.388933		0.599789	-0.388933		
1.85 	 0.595887	-0.390162		0.595893	-0.390158		0.595893	-0.390158		
1.86 	 0.591979	-0.391376		0.591986	-0.391373		0.591986	-0.391373		
1.87 	 0.58806	-0.392579		0.588066	-0.392576		0.588066	-0.392576		
1.88 	 0.584128	-0.393771		0.584134	-0.393768		0.584134	-0.393768		
1.89 	 0.580184	-0.394952		0.580191	-0.394949		0.580191	-0.394949		
1.9 	 0.576229	-0.396122		0.576235	-0.396119		0.576235	-0.396119		
1.91 	 0.572262	-0.397281		0.572268	-0.397278		0.572268	-0.397278		
1.92 	 0.568283	-0.398429		0.56829	-0.398425		0.56829	-0.398425		
1.93 	 0.564293	-0.399565		0.5643	-0.399562		0.5643	-0.399562		
1.94 	 0.560292	-0.40069		0.560298	-0.400687		0.560298	-0.400687		
1.95 	 0.556279	-0.401805		0.556286	-0.401801		0.556286	-0.401801		
1.96 	 0.552256	-0.402908		0.552262	-0.402905		0.552262	-0.402905		
1.97 	 0.548221	-0.404		0.548228	-0.403997		0.548228	-0.403997		
1.98 	 0.544176	-0.405081		0.544183	-0.405078		0.544183	-0.405078		
1.99 	 0.54012	-0.406151		0.540126	-0.406148		0.540126	-0.406148		
2 	 0.536053	-0.40721		0.53606	-0.407207		0.53606	-0.407207		
2.01 	 0.531975	-0.408258		0.531982	-0.408255		0.531982	-0.408255		
2.02 	 0.527888	-0.409296		0.527895	-0.409292		0.527895	-0.409292		
2.03 	 0.523789	-0.410322		0.523797	-0.410318		0.523797	-0.410318		
2.04 	 0.519681	-0.411337		0.519688	-0.411333		0.519688	-0.411333		
2.05 	 0.515563	-0.412341		0.51557	-0.412337		0.51557	-0.412337		
2.06 	 0.511434	-0.413334		0.511442	-0.413331		0.511442	-0.413331		
2.07 	 0.507296	-0.414316		0.507303	-0.414313		0.507303	-0.414313		
2.08 	 0.503148	-0.415288		0.503155	-0.415284		0.503155	-0.415285		
2.09 	 0.49899	-0.416248		0.498998	-0.416245		0.498998	-0.416245		
2.1 	 0.494823	-0.417198		0.49483	-0.417195		0.49483	-0.417195		
2.11 	 0.490646	-0.418137		0.490654	-0.418134		0.490654	-0.418134		
2.12 	 0.48646	-0.419065		0.486468	-0.419062		0.486468	-0.419062		
2.13 	 0.482265	-0.419982		0.482273	-0.419979		0.482273	-0.419979		
2.14 	 0.478061	-0.420889		0.478068	-0.420886		0.478068	-0.420886		
2.15 	 0.473847	-0.421785		0.473855	-0.421781		0.473855	-0.421781		
2.16 	 0.469625	-0.42267		0.469633	-0.422666		0.469633	-0.422666		
2.17 	 0.465394	-0.423544		0.465402	-0.423541		0.465402	-0.423541		
2.18 	 0.461154	-0.424408		0.461162	-0.424404		0.461162	-0.424404		
2.19 	 0.456906	-0.425261		0.456914	-0.425257		0.456914	-0.425257		
2.2 	 0.452649	-0.426103		0.452657	-0.4261		0.452657	-0.4261		
2.21 	 0.448384	-0.426935		0.448392	-0.426932		0.448392	-0.426932		
2.22 	 0.44411	-0.427756		0.444118	-0.427753		0.444118	-0.427753		
2.23 	 0.439829	-0.428567		0.439837	-0.428564		0.439837	-0.428564		
2.24 	 0.435539	-0.429367		0.435547	-0.429364		0.435547	-0.429364		
2.25 	 0.431241	-0.430157		0.431249	-0.430154		0.431249	-0.430154		
2.26 	 0.426936	-0.430936		0.426944	-0.430933		0.426944	-0.430933		
2.27 	 0.422622	-0.431705		0.422631	-0.431702		0.422631	-0.431702		
2.28 	 0.418302	-0.432464		0.41831	-0.43246		0.41831	-0.43246		
2.29 	 0.413973	-0.433212		0.413982	-0.433208		0.413982	-0.433208		
2.3 	 0.409637	-0.43395		0.409646	-0.433946		0.409646	-0.433946		
2.31 	 0.405294	-0.434677		0.405303	-0.434674		0.405303	-0.434674		
2.32 	 0.400944	-0.435394		0.400952	-0.435391		0.400952	-0.435391		
2.33 	 0.396586	-0.436101		0.396595	-0.436098		0.396595	-0.436098		
2.34 	 0.392222	-0.436798		0.39223	-0.436795		0.39223	-0.436795		
2.35 	 0.38785	-0.437485		0.387859	-0.437482		0.387859	-0.437482		
2.36 	 0.383472	-0.438162		0.383481	-0.438158		0.383481	-0.438158		
2.37 	 0.379087	-0.438828		0.379096	-0.438825		0.379096	-0.438825		
2.38 	 0.374696	-0.439485		0.374704	-0.439482		0.374704	-0.439482		
2.39 	 0.370297	-0.440132		0.370306	-0.440128		0.370306	-0.440128		
2.4 	 0.365893	-0.440768		0.365902	-0.440765		0.365902	-0.440765		
2.41 	 0.361482	-0.441395		0.361491	-0.441392		0.361491	-0.441392		
2.42 	 0.357065	-0.442012		0.357074	-0.442009		0.357074	-0.442009		
2.43 	 0.352642	-0.442619		0.352651	-0.442616		0.352651	-0.442616		
2.44 	 0.348213	-0.443217		0.348222	-0.443213		0.348222	-0.443213		
2.45 	 0.343777	-0.443804		0.343787	-0.443801		0.343787	-0.443801		
2.46 	 0.339337	-0.444382		0.339346	-0.444379		0.339346	-0.444379		
2.47 	 0.33489	-0.44495		0.334899	-0.444947		0.334899	-0.444947		
2.48 	 0.330438	-0.445509		0.330447	-0.445506		0.330447	-0.445506		
2.49 	 0.32598	-0.446058		0.325989	-0.446055		0.325989	-0.446055		
2.5 	 0.321516	-0.446598		0.321526	-0.446595		0.321526	-0.446595		
2.51 	 0.317048	-0.447128		0.317057	-0.447125		0.317057	-0.447125		
2.52 	 0.312574	-0.447649		0.312583	-0.447646		0.312583	-0.447646		
2.53 	 0.308095	-0.448161		0.308104	-0.448157		0.308104	-0.448157		
2.54 	 0.303611	-0.448663		0.30362	-0.44866		0.30362	-0.44866		
2.55 	 0.299121	-0.449156		0.299131	-0.449153		0.299131	-0.449153		
2.56 	 0.294627	-0.44964		0.294637	-0.449637		0.294637	-0.449637		
2.57 	 0.290129	-0.450115		0.290138	-0.450111		0.290138	-0.450111		
2.58 	 0.285625	-0.45058		0.285635	-0.450577		0.285635	-0.450577		
2.59 	 0.281117	-0.451037		0.281127	-0.451034		0.281127	-0.451034		
2.6 	 0.276604	-0.451485		0.276614	-0.451481		0.276614	-0.451481		
2.61 	 0.272087	-0.451923		0.272097	-0.45192		0.272097	-0.45192		
2.62 	 0.267566	-0.452353		0.267576	-0.45235		0.267576	-0.45235		
2.63 	 0.26304	-0.452774		0.26305	-0.452771		0.26305	-0.452771		
2.64 	 0.25851	-0.453187		0.258521	-0.453183		0.258521	-0.453183		
2.65 	 0.253977	-0.45359		0.253987	-0.453587		0.253987	-0.453587		
2.66 	 0.249439	-0.453985		0.249449	-0.453982		0.249449	-0.453982		
2.67 	 0.244897	-0.454372		0.244907	-0.454368		0.244907	-0.454368		
2.68 	 0.240351	-0.45475		0.240362	-0.454746		0.240362	-0.454746		
2.69 	 0.235802	-0.455119		0.235812	-0.455116		0.235812	-0.455116		
2.7 	 0.231249	-0.45548		0.231259	-0.455477		0.231259	-0.455477		
2.71 	 0.226692	-0.455833		0.226703	-0.45583		0.226703	-0.45583		
2.72 	 0.222132	-0.456178		0.222143	-0.456174		0.222143	-0.456174		
2.73 	 0.217569	-0.456514		0.217579	-0.45651		0.217579	-0.45651		
2.74 	 0.213002	-0.456842		0.213013	-0.456838		0.213013	-0.456838		
2.75 	 0.208432	-0.457162		0.208443	-0.457158		0.208443	-0.457158		
2.76 	 0.203859	-0.457474		0.203869	-0.45747		0.203869	-0.45747		
2.77 	 0.199282	-0.457777		0.199293	-0.457774		0.199293	-0.457774		
2.78 	 0.194703	-0.458073		0.194714	-0.45807		0.194714	-0.45807		
2.79 	 0.190121	-0.458361		0.190132	-0.458358		0.190132	-0.458358		
2.8 	 0.185536	-0.458642		0.185547	-0.458638		0.185547	-0.458638		
2.81 	 0.180948	-0.458914		0.180959	-0.458911		0.180959	-0.458911		
2.82 	 0.176358	-0.459179		0.176369	-0.459176		0.176369	-0.459176		
2.83 	 0.171764	-0.459436		0.171776	-0.459433		0.171776	-0.459433		
2.84 	 0.167169	-0.459686		0.16718	-0.459682		0.16718	-0.459682		
2.85 	 0.162571	-0.459927		0.162582	-0.459924		0.162582	-0.459924		
2.86 	 0.15797	-0.460162		0.157982	-0.460159		0.157982	-0.460159		
2.87 	 0.153368	-0.460389		0.153379	-0.460386		0.153379	-0.460386		
2.88 	 0.148763	-0.460609		0.148774	-0.460605		0.148774	-0.460605		
2.89 	 0.144155	-0.460821		0.144167	-0.460818		0.144167	-0.460818		
2.9 	 0.139546	-0.461026		0.139558	-0.461023		0.139557	-0.461023		
2.91 	 0.134935	-0.461224		0.134946	-0.46122		0.134946	-0.46122		
2.92 	 0.130322	-0.461414		0.130333	-0.461411		0.130333	-0.461411		
2.93 	 0.125707	-0.461598		0.125718	-0.461595		0.125718	-0.461595		
2.94 	 0.12109	-0.461774		0.121101	-0.461771		0.121101	-0.461771		
2.95 	 0.116471	-0.461944		0.116483	-0.46194		0.116483	-0.46194		
2.96 	 0.111851	-0.462106		0.111862	-0.462103		0.111862	-0.462103		
2.97 	 0.107229	-0.462261		0.107241	-0.462258		0.107241	-0.462258		
2.98 	 0.102606	-0.46241		0.102617	-0.462407		0.102617	-0.462407		
2.99 	 0.0979807	-0.462552		0.0979925	-0.462548		0.0979925	-0.462548		
3 	 0.0933545	-0.462686		0.0933664	-0.462683		0.0933664	-0.462683		
3.01 	 0.088727	-0.462815		0.0887389	-0.462811		0.0887389	-0.462811		
3.02 	 0.0840982	-0.462936		0.0841102	-0.462933		0.0841102	-0.462933		
3.03 	 0.0794683	-0.46305		0.0794803	-0.463047		0.0794803	-0.463047		
3.04 	 0.0748372	-0.463158		0.0748493	-0.463155		0.0748492	-0.463155		
3.05 	 0.0702051	-0.463259		0.0702172	-0.463256		0.0702172	-0.463256		
3.06 	 0.065572	-0.463354		0.0655842	-0.463351		0.0655841	-0.463351		
3.07 	 0.060938	-0.463442		0.0609502	-0.463439		0.0609502	-0.463439		
3.08 	 0.0563032	-0.463524		0.0563154	-0.46352		0.0563154	-0.46352		
3.09 	 0.0516676	-0.463599		0.0516798	-0.463595		0.0516798	-0.463595		
3.1 	 0.0470312	-0.463667		0.0470435	-0.463664		0.0470435	-0.463664		
3.11 	 0.0423942	-0.463729		0.0424066	-0.463726		0.0424065	-0.463726		
3.12 	 0.0377567	-0.463784		0.037769	-0.463781		0.037769	-0.463781		
3.13 	 0.0331186	-0.463833		0.033131	-0.46383		0.0331309	-0.46383		
3.14 	 0.02848	-0.463876		0.0284924	-0.463873		0.0284924	-0.463873		
3.15 	 0.023841	-0.463912		0.0238535	-0.463909		0.0238535	-0.463909		
3.16 	 0.0192018	-0.463942		0.0192143	-0.463938		0.0192143	-0.463938		
3.17 	 0.0145622	-0.463965		0.0145748	-0.463962		0.0145748	-0.463962		
3.18 	 0.00992246	-0.463982		0.00993507	-0.463979		0.00993506	-0.463979		
3.19 	 0.00528257	-0.463992		0.00529522	-0.463989		0.00529521	-0.463989		
3.2 	 0.000642614	-0.463996		0.00065529	-0.463993		0.000655295	-0.463993		
3.21 	 -0.00399735	-0.463994		-0.00398465	-0.463991		-0.00398463	-0.463991		
3.22 	 -0.00863726	-0.463985		-0.00862453	-0.463982		-0.0086245	-0.463982		
3.23 	 -0.0132771	-0.46397		-0.0132643	-0.463967		-0.0132643	-0.463967		
3.24 	 -0.0179167	-0.463949		-0.0179039	-0.463946		-0.0179038	-0.463946		
3.25 	 -0.022556	-0.463921		-0.0225432	-0.463918		-0.0225431	-0.463918		
3.26 	 -0.0271951	-0.463886		-0.0271822	-0.463884		-0.0271822	-0.463884		
3.27 	 -0.0318338	-0.463846		-0.0318209	-0.463843		-0.0318208	-0.463843		
3.28 	 -0.036472	-0.463798		-0.0364591	-0.463796		-0.036459	-0.463796		
3.29 	 -0.0411097	-0.463745		-0.0410968	-0.463742		-0.0410967	-0.463742		
3.3 	 -0.0457469	-0.463685		-0.0457339	-0.463682		-0.0457338	-0.463682		
3.31 	 -0.0503834	-0.463618		-0.0503704	-0.463615		-0.0503703	-0.463615		
3.32 	 -0.0550193	-0.463545		-0.0550062	-0.463542		-0.0550061	-0.463542		
3.33 	 -0.0596543	-0.463465		-0.0596413	-0.463463		-0.0596411	-0.463463		
3.34 	 -0.0642886	-0.463379		-0.0642755	-0.463376		-0.0642753	-0.463376		
3.35 	 -0.0689219	-0.463286		-0.0689088	-0.463284		-0.0689086	-0.463284		
3.36 	 -0.0735543	-0.463187		-0.0735412	-0.463184		-0.073541	-0.463184		
3.37 	 -0.0781856	-0.463081		-0.0781725	-0.463078		-0.0781723	-0.463078		
3.38 	 -0.0828159	-0.462968		-0.0828027	-0.462966		-0.0828025	-0.462966		
3.39 	 -0.087445	-0.462849		-0.0874318	-0.462846		-0.0874316	-0.462846		
3.4 	 -0.0920729	-0.462723		-0.0920596	-0.46272		-0.0920594	-0.46272		
3.41 	 -0.0966995	-0.46259		-0.0966862	-0.462587		-0.096686	-0.462587		
3.42 	 -0.101325	-0.46245		-0.101311	-0.462447		-0.101311	-0.462447		
