0 	 1	0		1	0		1	0		1	-0	
0.01 	 0.999981	-0.0037038		0.999981	-0.00370382		0.999981	-0.00370445		0.99995	-0.00999983	
0.02 	 0.999926	-0.00741		0.999926	-0.00741004		0.999926	-0.00741131		0.9998	-0.0199987	
0.03 	 0.999833	-0.011121		0.999833	-0.0111211		0.999833	-0.011123		0.99955	-0.0299955	
0.04 	 0.999704	-0.0148392		0.999703	-0.0148393		0.999703	-0.0148418		0.9992	-0.0399893	
0.05 	 0.999537	-0.0185669		0.999536	-0.018567		0.999536	-0.0185702		0.99875	-0.0499792	
0.06 	 0.999332	-0.0223067		0.999332	-0.0223068		0.999332	-0.0223106		0.998201	-0.059964	
0.07 	 0.99909	-0.0260607		0.99909	-0.0260609		0.99909	-0.0260654		0.997551	-0.0699428	
0.08 	 0.998811	-0.0298315		0.998811	-0.0298317		0.998811	-0.0298368		0.996802	-0.0799147	
0.09 	 0.998494	-0.0336213		0.998494	-0.0336215		0.998493	-0.0336273		0.995953	-0.0898785	
0.1 	 0.998139	-0.0374324		0.998138	-0.0374327		0.998138	-0.0374392		0.995004	-0.0998334	
0.11 	 0.997745	-0.0412673		0.997745	-0.0412676		0.997744	-0.0412747		0.993956	-0.109778	
0.12 	 0.997313	-0.0451282		0.997313	-0.0451285		0.997312	-0.0451363		0.992809	-0.119712	
0.13 	 0.996843	-0.0490173		0.996842	-0.0490177		0.996841	-0.0490262		0.991562	-0.129634	
0.14 	 0.996333	-0.0529369		0.996333	-0.0529374		0.996332	-0.0529466		0.990216	-0.139543	
0.15 	 0.995784	-0.0568893		0.995784	-0.0568898		0.995782	-0.0568997		0.988771	-0.149438	
0.16 	 0.995195	-0.0608766		0.995195	-0.0608772		0.995193	-0.0608877		0.987227	-0.159318	
0.17 	 0.994566	-0.0649009		0.994566	-0.0649016		0.994564	-0.0649129		0.985585	-0.169182	
0.18 	 0.993897	-0.0689645		0.993897	-0.0689652		0.993895	-0.0689772		0.983844	-0.17903	
0.19 	 0.993187	-0.0730692		0.993187	-0.07307		0.993185	-0.0730828		0.982004	-0.188859	
0.2 	 0.992436	-0.0772173		0.992436	-0.0772181		0.992433	-0.0772316		0.980067	-0.198669	
0.21 	 0.991643	-0.0814105		0.991642	-0.0814115		0.99164	-0.0814257		0.978031	-0.20846	
0.22 	 0.990808	-0.0856509		0.990807	-0.085652		0.990804	-0.085667		0.975897	-0.21823	
0.23 	 0.98993	-0.0899403		0.989929	-0.0899414		0.989926	-0.0899572		0.973666	-0.227978	
0.24 	 0.989009	-0.0942804		0.989008	-0.0942816		0.989005	-0.0942982		0.971338	-0.237703	
0.25 	 0.988044	-0.0986729		0.988044	-0.0986743		0.98804	-0.0986916		0.968912	-0.247404	
0.26 	 0.987035	-0.103119		0.987035	-0.103121		0.987031	-0.103139		0.96639	-0.257081	
0.27 	 0.985982	-0.107622		0.985981	-0.107623		0.985977	-0.107642		0.963771	-0.266731	
0.28 	 0.984883	-0.112181		0.984882	-0.112183		0.984878	-0.112202		0.961055	-0.276356	
0.29 	 0.983738	-0.116798		0.983738	-0.1168		0.983733	-0.116821		0.958244	-0.285952	
0.3 	 0.982547	-0.121475		0.982546	-0.121477		0.982541	-0.121499		0.955336	-0.29552	
0.31 	 0.981309	-0.126213		0.981308	-0.126215		0.981302	-0.126237		0.952334	-0.305059	
0.32 	 0.980023	-0.131012		0.980022	-0.131015		0.980016	-0.131038		0.949235	-0.314567	
