0.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
0.000000000000000e+00	5.000000000000000e-03	1.000000000000000e+00
0.000000000000000e+00	1.000000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	1.500000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	2.000000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	2.500000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	3.000000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	3.500000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	4.000000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	4.500000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	5.000000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	5.500000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	6.000000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	6.500000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	7.000000000000001e-02	1.000000000000000e+00
0.000000000000000e+00	7.500000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	8.000000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	8.500000000000001e-02	1.000000000000000e+00
0.000000000000000e+00	9.000000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	9.500000000000000e-02	1.000000000000000e+00
0.000000000000000e+00	1.000000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.050000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.100000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.150000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.200000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.250000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.300000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.350000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.400000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.450000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.500000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.550000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.600000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.650000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.700000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.750000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.800000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.850000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.900000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	1.950000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.000000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.050000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.100000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.150000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.200000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.250000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.300000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.350000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.400000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.450000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.500000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.550000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.600000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.650000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.700000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.750000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.800000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.850000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.900000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	2.950000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.000000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.050000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.100000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.150000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.200000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.250000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.300000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.350000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.400000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.450000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.500000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.550000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.600000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.650000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.700000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.750000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.800000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.850000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.900000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	3.950000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.000000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.050000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.100000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.150000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.200000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.250000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.300000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.350000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.400000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.450000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.500000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.550000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.600000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.650000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.700000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.750000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.800000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.850000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.900000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	4.950000000000000e-01	1.000000000000000e+00
0.000000000000000e+00	5.000000000000000e-01	1.000000000000000e+00
1.000000000000000e-02	0.000000000000000e+00	1.000000000000000e+00
1.000000000000000e-02	5.000000000000000e-03	9.997533106200773e-01
1.000000000000000e-02	1.000000000000000e-02	9.995066821070679e-01
1.000000000000000e-02	1.500000000000000e-02	9.992601753128668e-01
1.000000000000000e-02	2.000000000000000e-02	9.990138510593372e-01
1.000000000000000e-02	2.500000000000000e-02	9.987677701233024e-01
1.000000000000000e-02	3.000000000000000e-02	9.985219932215516e-01
1.000000000000000e-02	3.500000000000000e-02	9.982765809958574e-01
1.000000000000000e-02	4.000000000000000e-02	9.980315939980144e-01
1.000000000000000e-02	4.500000000000000e-02	9.977870926748985e-01
1.000000000000000e-02	5.000000000000000e-02	9.975431373535527e-01
1.000000000000000e-02	5.500000000000000e-02	9.972997882263021e-01
1.000000000000000e-02	6.000000000000000e-02	9.970571053359024e-01
1.000000000000000e-02	6.500000000000000e-02	9.968151485607256e-01
1.000000000000000e-02	7.000000000000001e-02	9.965739775999856e-01
1.000000000000000e-02	7.500000000000000e-02	9.963336519590080e-01
1.000000000000000e-02	8.000000000000000e-02	9.960942309345490e-01
1.000000000000000e-02	8.500000000000001e-02	9.958557736001634e-01
1.000000000000000e-02	9.000000000000000e-02	9.956183387916306e-01
1.000000000000000e-02	9.500000000000000e-02	9.953819850924368e-01
1.000000000000000e-02	1.000000000000000e-01	9.951467708193206e-01
1.000000000000000e-02	1.050000000000000e-01	9.949127540078843e-01
1.000000000000000e-02	1.100000000000000e-01	9.946799923982744e-01
1.000000000000000e-02	1.150000000000000e-01	9.944485434209354e-01
1.000000000000000e-02	1.200000000000000e-01	9.942184641824389e-01
1.000000000000000e-02	1.250000000000000e-01	9.939898114513945e-01
1.000000000000000e-02	1.300000000000000e-01	9.937626416444421e-01
1.000000000000000e-02	1.350000000000000e-01	9.935370108123323e-01
1.000000000000000e-02	1.400000000000000e-01	9.933129746260967e-01
1.000000000000000e-02	1.450000000000000e-01	9.930905883633121e-01
1.000000000000000e-02	1.500000000000000e-01	9.928699068944610e-01
1.000000000000000e-02	1.550000000000000e-01	9.926509846693939e-01
1.000000000000000e-02	1.600000000000000e-01	9.924338757038940e-01
1.000000000000000e-02	1.650000000000000e-01	9.922186335663497e-01
1.000000000000000e-02	1.700000000000000e-01	9.920053113645378e-01
1.000000000000000e-02	1.750000000000000e-01	9.917939617325198e-01
1.000000000000000e-02	1.800000000000000e-01	9.915846368176545e-01
1.000000000000000e-02	1.850000000000000e-01	9.913773882677328e-01
1.000000000000000e-02	1.900000000000000e-01	9.911722672182330e-01
1.000000000000000e-02	1.950000000000000e-01	9.909693242797051e-01
1.000000000000000e-02	2.000000000000000e-01	9.907686095252821e-01
1.000000000000000e-02	2.050000000000000e-01	9.905701724783266e-01
1.000000000000000e-02	2.100000000000000e-01	9.903740621002105e-01
