0.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00
0.000000000000000e+00	2.000000000000000e-02	9.921147013144779e-01
0.000000000000000e+00	4.000000000000000e-02	9.685831611286311e-01
0.000000000000000e+00	6.000000000000000e-02	9.297764858882515e-01
0.000000000000000e+00	8.000000000000000e-02	8.763066800438636e-01
0.000000000000000e+00	1.000000000000000e-01	8.090169943749475e-01
0.000000000000000e+00	1.200000000000000e-01	7.289686274214116e-01
0.000000000000000e+00	1.400000000000000e-01	6.374239897486896e-01
0.000000000000000e+00	1.600000000000000e-01	5.358267949789965e-01
0.000000000000000e+00	1.800000000000000e-01	4.257792915650727e-01
0.000000000000000e+00	2.000000000000000e-01	3.090169943749475e-01
0.000000000000000e+00	2.200000000000000e-01	1.873813145857247e-01
0.000000000000000e+00	2.400000000000000e-01	6.279051952931353e-02
0.000000000000000e+00	2.600000000000000e-01	-6.279051952931340e-02
0.000000000000000e+00	2.800000000000000e-01	-1.873813145857248e-01
0.000000000000000e+00	3.000000000000000e-01	-3.090169943749473e-01
0.000000000000000e+00	3.200000000000000e-01	-4.257792915650727e-01
0.000000000000000e+00	3.400000000000000e-01	-5.358267949789969e-01
0.000000000000000e+00	3.600000000000000e-01	-6.374239897486897e-01
0.000000000000000e+00	3.800000000000000e-01	-7.289686274214113e-01
0.000000000000000e+00	4.000000000000000e-01	-8.090169943749473e-01
0.000000000000000e+00	4.200000000000000e-01	-8.763066800438634e-01
0.000000000000000e+00	4.400000000000000e-01	-9.297764858882513e-01
0.000000000000000e+00	4.600000000000000e-01	-9.685831611286311e-01
0.000000000000000e+00	4.800000000000000e-01	-9.921147013144778e-01
0.000000000000000e+00	5.000000000000000e-01	-1.000000000000000e+00
0.000000000000000e+00	5.200000000000000e-01	-9.921147013144779e-01
0.000000000000000e+00	5.400000000000000e-01	-9.685831611286311e-01
0.000000000000000e+00	5.600000000000001e-01	-9.297764858882512e-01
0.000000000000000e+00	5.800000000000000e-01	-8.763066800438637e-01
0.000000000000000e+00	6.000000000000000e-01	-8.090169943749476e-01
0.000000000000000e+00	6.200000000000000e-01	-7.289686274214116e-01
0.000000000000000e+00	6.400000000000000e-01	-6.374239897486895e-01
0.000000000000000e+00	6.600000000000000e-01	-5.358267949789963e-01
0.000000000000000e+00	6.800000000000000e-01	-4.257792915650722e-01
0.000000000000000e+00	7.000000000000001e-01	-3.090169943749476e-01
0.000000000000000e+00	7.200000000000000e-01	-1.873813145857246e-01
0.000000000000000e+00	7.400000000000000e-01	-6.279051952931321e-02
0.000000000000000e+00	7.600000000000000e-01	6.279051952931283e-02
0.000000000000000e+00	7.800000000000000e-01	1.873813145857243e-01
0.000000000000000e+00	8.000000000000000e-01	3.090169943749472e-01
0.000000000000000e+00	8.200000000000001e-01	4.257792915650726e-01
0.000000000000000e+00	8.400000000000000e-01	5.358267949789960e-01
0.000000000000000e+00	8.600000000000000e-01	6.374239897486893e-01
0.000000000000000e+00	8.800000000000000e-01	7.289686274214112e-01
0.000000000000000e+00	9.000000000000000e-01	8.090169943749473e-01
0.000000000000000e+00	9.200000000000000e-01	8.763066800438636e-01
0.000000000000000e+00	9.400000000000001e-01	9.297764858882515e-01
0.000000000000000e+00	9.600000000000000e-01	9.685831611286310e-01
0.000000000000000e+00	9.800000000000000e-01	9.921147013144778e-01
0.000000000000000e+00	1.000000000000000e+00	1.000000000000000e+00
2.000000000000000e-02	0.000000000000000e+00	9.615705314861177e-01
2.000000000000000e-02	2.000000000000000e-02	9.615705377705011e-01
2.000000000000000e-02	4.000000000000000e-02	9.443497249457445e-01
2.000000000000000e-02	6.000000000000000e-02	9.125158322310692e-01
2.000000000000000e-02	8.000000000000000e-02	8.673567940270498e-01
2.000000000000000e-02	1.000000000000000e-01	8.098848869992828e-01
2.000000000000000e-02	1.200000000000000e-01	7.411361529468139e-01
2.000000000000000e-02	1.400000000000000e-01	6.622580080011927e-01
2.000000000000000e-02	1.600000000000000e-01	5.745294060845757e-01
2.000000000000000e-02	1.800000000000000e-01	4.793562566440839e-01
2.000000000000000e-02	2.000000000000000e-01	3.782561367540934e-01
2.000000000000000e-02	2.200000000000000e-01	2.728375530068277e-01
2.000000000000000e-02	2.400000000000000e-01	1.647760671814879e-01
2.000000000000000e-02	2.600000000000000e-01	5.578852490430501e-02
2.000000000000000e-02	2.800000000000000e-01	-5.239380017656695e-02
2.000000000000000e-02	3.000000000000000e-01	-1.580525182934861e-01
2.000000000000000e-02	3.200000000000000e-01	-2.595093512381261e-01
2.000000000000000e-02	3.400000000000000e-01	-3.551527848929313e-01
2.000000000000000e-02	3.600000000000000e-01	-4.434636903342108e-01
2.000000000000000e-02	3.800000000000000e-01	-5.230394877563950e-01
2.000000000000000e-02	4.000000000000000e-01	-5.926164587387288e-01
2.000000000000000e-02	4.200000000000000e-01	-6.510898465766055e-01
2.000000000000000e-02	4.400000000000000e-01	-6.975314223996781e-01
2.000000000000000e-02	4.600000000000000e-01	-7.312042367694812e-01
2.000000000000000e-02	4.800000000000000e-01	-7.515743221662040e-01
2.000000000000000e-02	5.000000000000000e-01	-7.583191607738897e-01
2.000000000000000e-02	5.200000000000000e-01	-7.513327836404073e-01
2.000000000000000e-02	5.400000000000000e-01	-7.307274209094724e-01
2.000000000000000e-02	5.600000000000001e-01	-6.968316776212637e-01
2.000000000000000e-02	5.800000000000000e-01	-6.501852647460492e-01
2.000000000000000e-02	6.000000000000000e-01	-5.915303698314194e-01
2.000000000000000e-02	6.200000000000000e-01	-5.217998050999427e-01
2.000000000000000e-02	6.400000000000000e-01	-4.421021222576261e-01
2.000000000000000e-02	6.600000000000000e-01	-3.537039319550407e-01
2.000000000000000e-02	6.800000000000000e-01	-2.580097111721384e-01
2.000000000000000e-02	7.000000000000001e-01	-1.565394233167752e-01
2.000000000000000e-02	7.200000000000000e-01	-5.090431331699692e-02
