4.69	-2.02189
4.7	-2.01224
4.71	-2.00238
4.72	-1.99233
4.73	-1.98208
4.74	-1.97163
4.75	-1.96098
4.76	-1.95014
4.77	-1.9391
4.78	-1.92787
4.79	-1.91645
4.8	-1.90483
4.81	-1.89302
4.82	-1.88103
4.83	-1.86884
4.84	-1.85647
4.85	-1.84392
4.86	-1.83117
4.87	-1.81825
4.88	-1.80514
4.89	-1.79186
4.9	-1.77839
4.91	-1.76475
4.92	-1.75093
4.93	-1.73693
4.94	-1.72277
4.95	-1.70842
4.96	-1.69391
4.97	-1.67923
4.98	-1.66438
4.99	-1.64937
5	-1.63419
5.01	-1.61884
5.02	-1.60334
5.03	-1.58767
5.04	-1.57185
5.05	-1.55586
5.06	-1.53973
5.07	-1.52343
5.08	-1.50699
5.09	-1.4904
5.1	-1.47365
5.11	-1.45676
5.12	-1.43972
5.13	-1.42254
5.14	-1.40522
5.15	-1.38776
5.16	-1.37015
5.17	-1.35241
5.18	-1.33454
5.19	-1.31653
5.2	-1.29839
5.21	-1.28012
5.22	-1.26173
5.23	-1.2432
5.24	-1.22455
5.25	-1.20578
5.26	-1.18689
5.27	-1.16788
5.28	-1.14876
5.29	-1.12951
5.3	-1.11016
5.31	-1.0907
5.32	-1.07112
5.33	-1.05144
5.34	-1.03165
5.35	-1.01176
5.36	-0.991772
5.37	-0.971682
5.38	-0.951494
5.39	-0.931212
5.4	-0.910836
5.41	-0.890369
5.42	-0.869814
5.43	-0.849171
5.44	-0.828443
5.45	-0.807633
5.46	-0.786742
5.47	-0.765772
5.48	-0.744725
5.49	-0.723604
5.5	-0.702411
5.51	-0.681147
5.52	-0.659816
5.53	-0.638418
5.54	-0.616956
5.55	-0.595433
5.56	-0.573851
5.57	-0.55221
5.58	-0.530515
5.59	-0.508767
5.6	-0.486967
5.61	-0.465119
5.62	-0.443225
5.63	-0.421286
5.64	-0.399305
5.65	-0.377284
5.66	-0.355226
5.67	-0.333132
5.68	-0.311004
5.69	-0.288846
5.7	-0.266658
5.71	-0.244444
5.72	-0.222206
5.73	-0.199945
5.74	-0.177664
5.75	-0.155366
5.76	-0.133052
5.77	-0.110724
5.78	-0.0883859
5.79	-0.0660387
5.8	-0.0436848
5.81	-0.0213266
5.82	0.00103374
5.83	0.023394
5.84	0.0457519
5.85	0.0681052
5.86	0.0904518
5.87	0.112789
5.88	0.135115
5.89	0.157428
5.9	0.179725
5.91	0.202004
5.92	0.224263
5.93	0.246499
5.94	0.268711
5.95	0.290896
5.96	0.313051
5.97	0.335176
5.98	0.357267
5.99	0.379322
6	0.401339
6.01	0.423316
6.02	0.445251
6.03	0.467141
6.04	0.488985
6.05	0.51078
6.06	0.532523
6.07	0.554214
6.08	0.575849
6.09	0.597426
6.1	0.618943
6.11	0.640399
6.12	0.661791
6.13	0.683116
6.14	0.704373
6.15	0.72556
6.16	0.746674
6.17	0.767714
6.18	0.788677
6.19	0.80956
6.2	0.830363
6.21	0.851083
6.22	0.871718
6.23	0.892266
6.24	0.912724
6.25	0.933091
6.26	0.953365
6.27	0.973543
6.28	0.993624
6.29	1.01361
6.3	1.03349
6.31	1.05326
6.32	1.07294
6.33	1.0925
6.34	1.11195
6.35	1.1313
6.36	1.15053
6.37	1.16965
6.38	1.18864
6.39	1.20752
6.4	1.22628
6.41	1.24492
6.42	1.26343
6.43	1.28182
6.44	1.30008
6.45	1.3182
6.46	1.3362
6.47	1.35406
6.48	1.37179
6.49	1.38938
6.5	1.40683
6.51	1.42414
6.52	1.44131
6.53	1.45833
6.54	1.47521
6.55	1.49194
6.56	1.50852
6.57	1.52495
6.58	1.54122
6.59	1.55735
6.6	1.57332
6.61	1.58913
6.62	1.60478
6.63	1.62027
6.64	1.6356
6.65	1.65076
6.66	1.66576
6.67	1.6806
6.68	1.69526
6.69	1.70976
6.7	1.72408
6.71	1.73824
6.72	1.75221
6.73	1.76602
6.74	1.77965
6.75	1.79309
6.76	1.80636
6.77	1.81945
6.78	1.83236
6.79	1.84508
6.8	1.85762
6.81	1.86998
6.82	1.88214
6.83	1.89412
6.84	1.90591
6.85	1.91751
6.86	1.92892
6.87	1.94013
6.88	1.95115
6.89	1.96198
6.9	1.9726
6.91	1.98304
6.92	1.99327
6.93	2.0033
6.94	2.01314
6.95	2.02277
6.96	2.0322
6.97	2.04142
6.98	2.05045
6.99	2.05926
7	2.06788
7.01	2.07628
7.02	2.08448
7.03	2.09247
7.04	2.10025
7.05	2.10781
7.06	2.11517
7.07	2.12232
7.08	2.12925
7.09	2.13598
7.1	2.14248
7.11	2.14878
7.12	2.15486
7.13	2.16072
7.14	2.16637
7.15	2.1718
7.16	2.17701
7.17	2.18201
7.18	2.18679
7.19	2.19135
7.2	2.19569
7.21	2.19981
7.22	2.20371
7.23	2.20739
7.24	2.21085
7.25	2.21409
7.26	2.2171
7.27	2.2199
7.28	2.22247
7.29	2.22482
7.3	2.22695
7.31	2.22886
7.32	2.23054
7.33	2.232
7.34	2.23324
7.35	2.23425
7.36	2.23504
7.37	2.23561
7.38	2.23595
7.39	2.23607
7.4	2.23596
7.41	2.23564
7.42	2.23508
7.43	2.23431
7.44	2.23331
7.45	2.23209
7.46	2.23064
7.47	2.22898
7.48	2.22709
7.49	2.22497
7.5	2.22264
7.51	2.22008
7.52	2.2173
7.53	2.21429
7.54	2.21107
7.55	2.20763
7.56	2.20396
7.57	2.20007
7.58	2.19597
7.59	2.19164
7.6	2.1871
7.61	2.18234
7.62	2.17735
7.63	2.17216
7.64	2.16674
7.65	2.16111
7.66	2.15526
7.67	2.14919
7.68	2.14291
7.69	2.13642
7.7	2.12971
7.71	2.12279
7.72	2.11566
7.73	2.10831
7.74	2.10076
7.75	2.09299
7.76	2.08502
7.77	2.07683
7.78	2.06844
7.79	2.05985
7.8	2.05104
7.81	2.04203
7.82	2.03282
7.83	2.0234
7.84	2.01379
7.85	2.00397
7.86	1.99395
7.87	1.98373
7.88	1.97331
7.89	1.96269
7.9	1.95188
7.91	1.94087
7.92	1.92967
7.93	1.91828
7.94	1.90669
7.95	1.89492
7.96	1.88295
7.97	1.8708
7.98	1.85846
7.99	1.84593
8	1.83322
8.01	1.82032
8.02	1.80724
8.03	1.79399
8.04	1.78055
8.05	1.76693
8.06	1.75314
8.07	1.73918
8.08	1.72503
8.09	1.71072
8.1	1.69624
8.11	1.68158
8.12	1.66676
8.13	1.65177
8.14	1.63662
8.15	1.6213
8.16	1.60582
8.17	1.59018
8.18	1.57438
8.19	1.55842
8.2	1.54231
8.21	1.52604
8.22	1.50962
8.23	1.49305
8.24	1.47633
8.25	1.45946
8.26	1.44245
8.27	1.42529
8.28	1.40799
8.29	1.39055
8.3	1.37297
8.31	1.35525
8.32	1.3374
8.33	1.31941
8.34	1.30129
8.35	1.28304
8.36	1.26466
8.37	1.24616
8.38	1.22753
8.39	1.20878
8.4	1.18991
8.41	1.17092
8.42	1.15181
8.43	1.13259
8.44	1.11325
8.45	1.0938
8.46	1.07425
8.47	1.05458
8.48	1.03481
8.49	1.01494
8.5	0.994962
8.51	0.974888
8.52	0.954716
8.53	0.934448
8.54	0.914087
8.55	0.893635
8.56	0.873093
8.57	0.852464
8.58	0.83175
8.59	0.810953
8.6	0.790074
8.61	0.769117
8.62	0.748082
8.63	0.726973
8.64	0.705791
8.65	0.684538
8.66	0.663218
8.67	0.64183
8.68	0.620379
8.69	0.598865
8.7	0.577292
8.71	0.555661
8.72	0.533974
8.73	0.512234
8.74	0.490443
8.75	0.468602
8.76	0.446715
8.77	0.424783
8.78	0.402809
8.79	0.380794
8.8	0.358741
8.81	0.336653
8.82	0.314531
8.83	0.292377
8.84	0.270194
8.85	0.247984
8.86	0.225749
8.87	0.203492
8.88	0.181214
8.89	0.158918
8.9	0.136607
8.91	0.114281
8.92	0.0919443
8.93	0.0695983
8.94	0.0472454
8.95	0.0248877
8.96	0.00252754
8.97	-0.0198329
8.98	-0.0421913
8.99	-0.0645455
9	-0.0868933
9.01	-0.109232
9.02	-0.131561
9.03	-0.153876
9.04	-0.176175
9.05	-0.198457
9.06	-0.220719
9.07	-0.242959
9.08	-0.265175
9.09	-0.287364
9.1	-0.309525
9.11	-0.331654
9.12	-0.353751
9.13	-0.375812
9.14	-0.397835
9.15	-0.419819
9.16	-0.441761
9.17	-0.463658
9.18	-0.485509
9.19	-0.507312
9.2	-0.529064
9.21	-0.550763
9.22	-0.572407
9.23	-0.593993
9.24	-0.615521
9.25	-0.636986
9.26	-0.658388
9.27	-0.679724
9.28	-0.700993
9.29	-0.722191
9.3	-0.743316
9.31	-0.764368
9.32	-0.785343
9.33	-0.80624
9.34	-0.827056
9.35	-0.847789
9.36	-0.868437
9.37	-0.888999
9.38	-0.909472
9.39	-0.929853
9.4	-0.950142
9.41	-0.970336
9.42	-0.990433
9.43	-1.01043
9.44	-1.03033
9.45	-1.05012
9.46	-1.06981
9.47	-1.08939
9.48	-1.10886
9.49	-1.12823
9.5	-1.14747
9.51	-1.16661
9.52	-1.18563
9.53	-1.20453
9.54	-1.2233
9.55	-1.24196
9.56	-1.26049
9.57	-1.2789
9.58	-1.29718
9.59	-1.31532
9.6	-1.33334
9.61	-1.35122
9.62	-1.36897
9.63	-1.38658
9.64	-1.40406
9.65	-1.42139
9.66	-1.43858
9.67	-1.45563
9.68	-1.47253
9.69	-1.48928
9.7	-1.50589
9.71	-1.52234
9.72	-1.53864
9.73	-1.55479
9.74	-1.57078
9.75	-1.58662
9.76	-1.6023
9.77	-1.61781
9.78	-1.63317
9.79	-1.64836
9.8	-1.66338
9.81	-1.67824
9.82	-1.69294
9.83	-1.70746
9.84	-1.72181
9.85	-1.73599
9.86	-1.75
9.87	-1.76383
9.88	-1.77749
9.89	-1.79096
9.9	-1.80426
9.91	-1.81738
9.92	-1.83032
9.93	-1.84307
9.94	-1.85564
9.95	-1.86802
9.96	-1.88022
9.97	-1.89223
9.98	-1.90405
9.99	-1.91568
10	-1.92711
