0 	 1	0		1	0		1	0		1	-0	
0.01 	 0.999975	-0.00508373		0.999975	-0.00508372		0.999975	-0.0050837		0.99995	-0.00999983	
0.02 	 0.999898	-0.0101675		0.999898	-0.0101675		0.999898	-0.0101675		0.9998	-0.0199987	
0.03 	 0.999771	-0.0152515		0.999771	-0.0152515		0.999771	-0.0152514		0.99955	-0.0299955	
0.04 	 0.999593	-0.0203357		0.999593	-0.0203356		0.999593	-0.0203356		0.9992	-0.0399893	
0.05 	 0.999365	-0.0254202		0.999365	-0.0254201		0.999365	-0.02542		0.99875	-0.0499792	
0.06 	 0.999085	-0.030505		0.999085	-0.0305049		0.999085	-0.0305048		0.998201	-0.059964	
0.07 	 0.998754	-0.0355903		0.998754	-0.0355902		0.998754	-0.0355901		0.997551	-0.0699428	
0.08 	 0.998373	-0.0406761		0.998373	-0.040676		0.998373	-0.0406759		0.996802	-0.0799147	
0.09 	 0.997941	-0.0457626		0.997941	-0.0457624		0.997941	-0.0457623		0.995953	-0.0898785	
0.1 	 0.997458	-0.0508497		0.997458	-0.0508495		0.997458	-0.0508494		0.995004	-0.0998334	
0.11 	 0.996924	-0.0559375		0.996924	-0.0559374		0.996924	-0.0559372		0.993956	-0.109778	
0.12 	 0.996339	-0.0610263		0.996339	-0.0610261		0.996339	-0.0610259		0.992809	-0.119712	
0.13 	 0.995703	-0.0661159		0.995703	-0.0661157		0.995703	-0.0661155		0.991562	-0.129634	
0.14 	 0.995017	-0.0712065		0.995017	-0.0712063		0.995017	-0.0712061		0.990216	-0.139543	
0.15 	 0.994279	-0.0762982		0.994279	-0.076298		0.994279	-0.0762978		0.988771	-0.149438	
0.16 	 0.993491	-0.0813911		0.993491	-0.0813909		0.993491	-0.0813907		0.987227	-0.159318	
0.17 	 0.992651	-0.0864853		0.992651	-0.086485		0.992651	-0.0864848		0.985585	-0.169182	
0.18 	 0.991761	-0.0915808		0.991761	-0.0915805		0.991761	-0.0915803		0.983844	-0.17903	
0.19 	 0.99082	-0.0966778		0.99082	-0.0966775		0.99082	-0.0966772		0.982004	-0.188859	
0.2 	 0.989828	-0.101776		0.989828	-0.101776		0.989828	-0.101776		0.980067	-0.198669	
0.21 	 0.988784	-0.106876		0.988784	-0.106876		0.988784	-0.106876		0.978031	-0.20846	
0.22 	 0.98769	-0.111978		0.98769	-0.111978		0.98769	-0.111978		0.975897	-0.21823	
0.23 	 0.986545	-0.117082		0.986545	-0.117082		0.986545	-0.117081		0.973666	-0.227978	
0.24 	 0.985348	-0.122188		0.985348	-0.122187		0.985348	-0.122187		0.971338	-0.237703	
0.25 	 0.984101	-0.127295		0.984101	-0.127295		0.984101	-0.127295		0.968912	-0.247404	
0.26 	 0.982802	-0.132405		0.982803	-0.132405		0.982802	-0.132404		0.96639	-0.257081	
0.27 	 0.981453	-0.137517		0.981453	-0.137517		0.981453	-0.137516		0.963771	-0.266731	
0.28 	 0.980052	-0.142632		0.980052	-0.142631		0.980052	-0.142631		0.961055	-0.276356	
0.29 	 0.9786	-0.147749		0.9786	-0.147748		0.9786	-0.147748		0.958244	-0.285952	
0.3 	 0.977097	-0.152868		0.977097	-0.152868		0.977097	-0.152867		0.955336	-0.29552	
0.31 	 0.975543	-0.15799		0.975543	-0.15799		0.975543	-0.157989		0.952334	-0.305059	
0.32 	 0.973937	-0.163115		0.973937	-0.163115		0.973937	-0.163115		0.949235	-0.314567	
0.33 	 0.972281	-0.168244		0.972281	-0.168243		0.972281	-0.168243		0.946042	-0.324043	
0.34 	 0.970572	-0.173375		0.970573	-0.173374		0.970573	-0.173374		0.942755	-0.333487	
0.35 	 0.968813	-0.178509		0.968813	-0.178509		0.968813	-0.178508		0.939373	-0.342898	
0.36 	 0.967002	-0.183647		0.967002	-0.183647		0.967002	-0.183646		0.935897	-0.352274	
0.37 	 0.96514	-0.188789		0.96514	-0.188788		0.96514	-0.188788		0.932327	-0.361615	
0.38 	 0.963227	-0.193934		0.963227	-0.193933		0.963227	-0.193933		0.928665	-0.37092	
0.39 	 0.961261	-0.199083		0.961262	-0.199082		0.961261	-0.199082		0.924909	-0.380188	
0.4 	 0.959245	-0.204236		0.959245	-0.204235		0.959245	-0.204235		0.921061	-0.389418	
0.41 	 0.957177	-0.209393		0.957177	-0.209392		0.957177	-0.209392		0.917121	-0.398609	
0.42 	 0.955057	-0.214555		0.955057	-0.214554		0.955057	-0.214553		0.913089	-0.40776	
0.43 	 0.952886	-0.219721		0.952886	-0.21972		0.952886	-0.219719		0.908966	-0.416871	
0.44 	 0.950663	-0.224891		0.950663	-0.22489		0.950663	-0.22489		0.904752	-0.425939	
0.45 	 0.948388	-0.230067		0.948388	-0.230066		0.948388	-0.230066		0.900447	-0.434966	
0.46 	 0.946061	-0.235247		0.946061	-0.235247		0.946061	-0.235246		0.896052	-0.443948	
0.47 	 0.943683	-0.240433		0.943683	-0.240432		0.943683	-0.240432		0.891568	-0.452886	
0.48 	 0.941253	-0.245625		0.941253	-0.245624		0.941253	-0.245623		0.886995	-0.461779	
0.49 	 0.93877	-0.250822		0.938771	-0.250821		0.93877	-0.25082		0.882333	-0.470626	
0.5 	 0.936236	-0.256024		0.936236	-0.256024		0.936236	-0.256023		0.877583	-0.479426	
0.51 	 0.93365	-0.261233		0.93365	-0.261232		0.93365	-0.261232		0.872745	-0.488177	
0.52 	 0.931011	-0.266449		0.931012	-0.266448		0.931012	-0.266447		0.867819	-0.49688	
0.53 	 0.928321	-0.27167		0.928321	-0.271669		0.928321	-0.271669		0.862807	-0.505533	
0.54 	 0.925578	-0.276899		0.925578	-0.276898		0.925578	-0.276897		0.857709	-0.514136	
0.55 	 0.922783	-0.282134		0.922783	-0.282133		0.922783	-0.282133		0.852525	-0.522687	
0.56 	 0.919935	-0.287377		0.919936	-0.287376		0.919935	-0.287375		0.847255	-0.531186	
0.57 	 0.917035	-0.292627		0.917036	-0.292626		0.917035	-0.292625		0.841901	-0.539632	
0.58 	 0.914083	-0.297885		0.914083	-0.297884		0.914083	-0.297883		0.836463	-0.548024	
0.59 	 0.911078	-0.303151		0.911078	-0.303149		0.911078	-0.303149		0.830941	-0.556361	
0.6 	 0.90802	-0.308425		0.90802	-0.308424		0.90802	-0.308423		0.825336	-0.564642	
0.61 	 0.904909	-0.313707		0.90491	-0.313706		0.904909	-0.313706		0.819648	-0.572867	
0.62 	 0.901746	-0.318999		0.901746	-0.318998		0.901746	-0.318997		0.813878	-0.581035	
0.63 	 0.898529	-0.3243		0.89853	-0.324298		0.898529	-0.324298		0.808028	-0.589145	
0.64 	 0.89526	-0.32961		0.89526	-0.329608		0.89526	-0.329608		0.802096	-0.597195	
0.65 	 0.891937	-0.334929		0.891937	-0.334928		0.891937	-0.334928		0.796084	-0.605186	
0.66 	 0.888561	-0.340259		0.888562	-0.340258		0.888561	-0.340257		0.789992	-0.613117	
0.67 	 0.885132	-0.345599		0.885132	-0.345598		0.885132	-0.345597		0.783822	-0.620986	
0.68 	 0.881649	-0.35095		0.88165	-0.350948		0.881649	-0.350948		0.777573	-0.628793	
0.69 	 0.878113	-0.356312		0.878113	-0.35631		0.878113	-0.35631		0.771246	-0.636537	
0.7 	 0.874523	-0.361685		0.874523	-0.361683		0.874523	-0.361683		0.764842	-0.644218	
0.71 	 0.870879	-0.36707		0.87088	-0.367068		0.870879	-0.367068		0.758362	-0.651834	
0.72 	 0.867181	-0.372466		0.867182	-0.372465		0.867181	-0.372464		0.751806	-0.659385	
0.73 	 0.86343	-0.377876		0.86343	-0.377874		0.86343	-0.377874		0.745174	-0.66687	
0.74 	 0.859624	-0.383298		0.859625	-0.383296		0.859624	-0.383296		0.738469	-0.674288	
0.75 	 0.855764	-0.388733		0.855764	-0.388731		0.855764	-0.388731		0.731689	-0.681639	
0.76 	 0.851849	-0.394182		0.85185	-0.39418		0.851849	-0.39418		0.724836	-0.688921	
0.77 	 0.84788	-0.399644		0.847881	-0.399642		0.84788	-0.399642		0.717911	-0.696135	
0.78 	 0.843856	-0.405121		0.843857	-0.405119		0.843856	-0.405119		0.710914	-0.703279	
0.79 	 0.839778	-0.410613		0.839778	-0.410611		0.839778	-0.410611		0.703845	-0.710353	
0.8 	 0.835644	-0.41612		0.835645	-0.416118		0.835644	-0.416118		0.696707	-0.717356	
0.81 	 0.831455	-0.421643		0.831456	-0.421641		0.831455	-0.421641		0.689498	-0.724287	
0.82 	 0.827211	-0.427181		0.827212	-0.427179		0.827211	-0.427179		0.682221	-0.731146	
0.83 	 0.822912	-0.432737		0.822913	-0.432734		0.822912	-0.432735		0.674876	-0.737931	
0.84 	 0.818557	-0.438309		0.818557	-0.438306		0.818556	-0.438307		0.667463	-0.744643	
0.85 	 0.814146	-0.443898		0.814146	-0.443896		0.814145	-0.443896		0.659983	-0.75128	
0.86 	 0.809679	-0.449505		0.809679	-0.449503		0.809678	-0.449503		0.652437	-0.757843	
0.87 	 0.805155	-0.455131		0.805156	-0.455129		0.805155	-0.455129		0.644827	-0.764329	
0.88 	 0.800576	-0.460776		0.800577	-0.460773		0.800576	-0.460773		0.637151	-0.770739	
0.89 	 0.79594	-0.466439		0.795941	-0.466437		0.79594	-0.466437		0.629412	-0.777072	
0.9 	 0.791247	-0.472123		0.791248	-0.47212		0.791247	-0.472121		0.62161	-0.783327	
0.91 	 0.786498	-0.477827		0.786498	-0.477824		0.786497	-0.477825		0.613746	-0.789504	
0.92 	 0.781691	-0.483551		0.781692	-0.483549		0.78169	-0.483549		0.60582	-0.795602	
0.93 	 0.776826	-0.489297		0.776827	-0.489295		0.776826	-0.489295		0.597834	-0.80162	
0.94 	 0.771905	-0.495065		0.771906	-0.495063		0.771904	-0.495063		0.589788	-0.807558	
0.95 	 0.766925	-0.500856		0.766926	-0.500853		0.766925	-0.500853		0.581683	-0.813416	
0.96 	 0.761888	-0.506669		0.761889	-0.506666		0.761887	-0.506666		0.57352	-0.819192	
0.97 	 0.756792	-0.512505		0.756793	-0.512502		0.756791	-0.512503		0.5653	-0.824886	
0.98 	 0.751638	-0.518366		0.751639	-0.518363		0.751637	-0.518363		0.557023	-0.830497	
0.99 	 0.746424	-0.524251		0.746426	-0.524248		0.746424	-0.524248		0.54869	-0.836026	
1 	 0.741152	-0.530161		0.741154	-0.530158		0.741152	-0.530159		0.540302	-0.841471	
1.01 	 0.735821	-0.536096		0.735823	-0.536093		0.73582	-0.536094		0.531861	-0.846832	
1.02 	 0.730431	-0.542058		0.730432	-0.542055		0.73043	-0.542056		0.523366	-0.852108	
1.03 	 0.72498	-0.548047		0.724981	-0.548043		0.724979	-0.548044		0.514819	-0.857299	
