0 	 1	0		1	0		1	0		1	-0	
0.01 	 0.999969	-0.00627842		0.999969	-0.00627846		0.999969	-0.00627821		0.99995	-0.00999983	
0.02 	 0.999874	-0.0125555		0.999874	-0.0125556		0.999874	-0.0125551		0.9998	-0.0199987	
0.03 	 0.999717	-0.01883		0.999717	-0.0188301		0.999718	-0.0188293		0.99955	-0.0299955	
0.04 	 0.999498	-0.0251005		0.999498	-0.0251006		0.999498	-0.0250996		0.9992	-0.0399893	
0.05 	 0.999215	-0.0313657		0.999215	-0.0313659		0.999216	-0.0313646		0.99875	-0.0499792	
0.06 	 0.998871	-0.0376244		0.998871	-0.0376246		0.998871	-0.0376231		0.998201	-0.059964	
0.07 	 0.998463	-0.0438752		0.998463	-0.0438754		0.998463	-0.0438737		0.997551	-0.0699428	
0.08 	 0.997993	-0.0501168		0.997993	-0.0501171		0.997993	-0.050115		0.996802	-0.0799147	
0.09 	 0.997461	-0.0563479		0.997461	-0.0563483		0.997461	-0.056346		0.995953	-0.0898785	
0.1 	 0.996866	-0.0625673		0.996866	-0.0625677		0.996866	-0.0625652		0.995004	-0.0998334	
0.11 	 0.996209	-0.0687738		0.996209	-0.0687742		0.99621	-0.0687714		0.993956	-0.109778	
0.12 	 0.995491	-0.0749659		0.995491	-0.0749664		0.995491	-0.0749634		0.992809	-0.119712	
0.13 	 0.99471	-0.0811426		0.99471	-0.0811431		0.99471	-0.0811399		0.991562	-0.129634	
0.14 	 0.993868	-0.0873026		0.993868	-0.0873031		0.993868	-0.0872997		0.990216	-0.139543	
0.15 	 0.992964	-0.0934447		0.992964	-0.0934452		0.992965	-0.0934416		0.988771	-0.149438	
0.16 	 0.991999	-0.0995677		0.991999	-0.0995682		0.992	-0.0995644		0.987227	-0.159318	
0.17 	 0.990973	-0.10567		0.990973	-0.105671		0.990973	-0.105667		0.985585	-0.169182	
0.18 	 0.989885	-0.111752		0.989885	-0.111752		0.989886	-0.111748		0.983844	-0.17903	
0.19 	 0.988738	-0.11781		0.988738	-0.117811		0.988738	-0.117807		0.982004	-0.188859	
0.2 	 0.987529	-0.123846		0.987529	-0.123846		0.98753	-0.123841		0.980067	-0.198669	
0.21 	 0.986261	-0.129856		0.986261	-0.129857		0.986262	-0.129852		0.978031	-0.20846	
0.22 	 0.984932	-0.13584		0.984932	-0.135841		0.984933	-0.135836		0.975897	-0.21823	
0.23 	 0.983544	-0.141798		0.983544	-0.141799		0.983545	-0.141794		0.973666	-0.227978	
0.24 	 0.982096	-0.147728		0.982096	-0.147729		0.982098	-0.147723		0.971338	-0.237703	
0.25 	 0.980589	-0.153629		0.980589	-0.15363		0.980591	-0.153624		0.968912	-0.247404	
0.26 	 0.979024	-0.1595		0.979023	-0.159501		0.979025	-0.159495		0.96639	-0.257081	
0.27 	 0.977399	-0.165341		0.977399	-0.165341		0.977401	-0.165335		0.963771	-0.266731	
0.28 	 0.975717	-0.171149		0.975717	-0.17115		0.975719	-0.171144		0.961055	-0.276356	
0.29 	 0.973976	-0.176926		0.973976	-0.176926		0.973978	-0.17692		0.958244	-0.285952	
0.3 	 0.972178	-0.182668		0.972178	-0.182669		0.97218	-0.182663		0.955336	-0.29552	
0.31 	 0.970323	-0.188377		0.970323	-0.188378		0.970325	-0.188371		0.952334	-0.305059	
0.32 	 0.968411	-0.194051		0.968411	-0.194051		0.968413	-0.194045		0.949235	-0.314567	
0.33 	 0.966442	-0.199688		0.966442	-0.199689		0.966445	-0.199682		0.946042	-0.324043	
0.34 	 0.964417	-0.20529		0.964417	-0.20529		0.96442	-0.205284		0.942755	-0.333487	
0.35 	 0.962336	-0.210854		0.962336	-0.210855		0.962339	-0.210847		0.939373	-0.342898	
0.36 	 0.9602	-0.21638		0.9602	-0.216381		0.960203	-0.216374		0.935897	-0.352274	
0.37 	 0.958008	-0.221867		0.958008	-0.221868		0.958012	-0.221861		0.932327	-0.361615	
0.38 	 0.955762	-0.227316		0.955762	-0.227317		0.955766	-0.227309		0.928665	-0.37092	
0.39 	 0.953462	-0.232725		0.953462	-0.232726		0.953466	-0.232718		0.924909	-0.380188	
0.4 	 0.951108	-0.238093		0.951108	-0.238094		0.951112	-0.238086		0.921061	-0.389418	
0.41 	 0.9487	-0.243421		0.9487	-0.243422		0.948704	-0.243414		0.917121	-0.398609	
0.42 	 0.94624	-0.248707		0.946239	-0.248708		0.946244	-0.2487		0.913089	-0.40776	
0.43 	 0.943726	-0.253952		0.943726	-0.253953		0.943731	-0.253945		0.908966	-0.416871	
0.44 	 0.94116	-0.259154		0.94116	-0.259155		0.941165	-0.259147		0.904752	-0.425939	
0.45 	 0.938543	-0.264314		0.938543	-0.264315		0.938548	-0.264307		0.900447	-0.434966	
0.46 	 0.935874	-0.269431		0.935874	-0.269432		0.935879	-0.269424		0.896052	-0.443948	
0.47 	 0.933154	-0.274505		0.933154	-0.274506		0.93316	-0.274498		0.891568	-0.452886	
0.48 	 0.930384	-0.279535		0.930384	-0.279536		0.930389	-0.279528		0.886995	-0.461779	
0.49 	 0.927564	-0.284522		0.927564	-0.284522		0.927569	-0.284515		0.882333	-0.470626	
0.5 	 0.924694	-0.289464		0.924693	-0.289465		0.924699	-0.289457		0.877583	-0.479426	
0.51 	 0.921774	-0.294362		0.921774	-0.294363		0.92178	-0.294355		0.872745	-0.488177	
0.52 	 0.918806	-0.299216		0.918806	-0.299216		0.918812	-0.299209		0.867819	-0.49688	
0.53 	 0.91579	-0.304025		0.91579	-0.304025		0.915796	-0.304017		0.862807	-0.505533	
0.54 	 0.912726	-0.308789		0.912726	-0.30879		0.912732	-0.308782		0.857709	-0.514136	
0.55 	 0.909614	-0.313509		0.909614	-0.313509		0.909621	-0.313501		0.852525	-0.522687	
0.56 	 0.906456	-0.318183		0.906456	-0.318184		0.906463	-0.318176		0.847255	-0.531186	
0.57 	 0.903251	-0.322813		0.90325	-0.322813		0.903258	-0.322805		0.841901	-0.539632	
0.58 	 0.899999	-0.327397		0.899999	-0.327398		0.900007	-0.32739		0.836463	-0.548024	
0.59 	 0.896703	-0.331937		0.896702	-0.331937		0.89671	-0.331929		0.830941	-0.556361	
